# x/A y/A z/A  W/(kJ/mol)
 -15.774   -3.715   71.719 2.703e+00
 -15.774   -3.715   73.719 1.084e+00
 -15.774   -3.715   75.719 6.019e-01
 -15.774   -3.715   77.719 4.072e-01
 -15.774   -3.715   79.719 3.363e-01
 -15.774   -1.715   53.719 -4.321e+00
 -15.774   -1.715   61.719 -1.274e+01
 -15.774   -1.715   63.719 -9.319e+00
 -15.774   -1.715   73.719 1.812e+00
 -15.774   -1.715   75.719 6.135e-01
 -15.774   -1.715   77.719 3.550e-01
 -15.774   -1.715   79.719 2.738e-01
 -15.774    0.285   53.719 -7.033e+00
 -15.774    0.285   55.719 -1.020e+01
 -15.774    0.285   57.719 -1.130e+01
 -15.774    0.285   59.719 -1.179e+01
 -15.774    0.285   61.719 -9.202e+00
 -15.774    0.285   63.719 -5.733e+00
 -15.774    0.285   73.719 1.935e+00
 -15.774    0.285   75.719 5.281e-01
 -15.774    0.285   77.719 2.894e-01
 -15.774    0.285   79.719 2.403e-01
 -15.774    2.285  -28.281 3.959e+00
 -15.774    2.285   55.719 -8.228e+00
 -15.774    2.285   57.719 -9.871e+00
 -15.774    2.285   71.719 3.130e+00
 -15.774    2.285   73.719 1.042e+00
 -15.774    2.285   75.719 2.737e-01
 -15.774    2.285   77.719 1.996e-01
 -15.774    2.285   79.719 2.039e-01
 -15.774    4.285  -28.281 2.307e+00
 -15.774    4.285  -26.281 4.325e+00
 -15.774    4.285   73.719 5.426e-01
 -15.774    4.285   75.719 4.352e-02
 -15.774    4.285   77.719 1.301e-01
 -15.774    4.285   79.719 1.956e-01
 -15.774    6.285  -28.281 1.768e+00
 -15.774    6.285  -26.281 3.938e+00
 -15.774    6.285   73.719 7.983e-01
 -15.774    6.285   75.719 -1.340e-03
 -15.774    6.285   77.719 1.279e-01
 -15.774    6.285   79.719 2.229e-01
 -15.774    8.285  -28.281 2.344e+00
 -15.774    8.285  -26.281 4.851e+00
 -15.774    8.285   73.719 1.188e+00
 -15.774    8.285   75.719 2.497e-01
 -15.774    8.285   77.719 3.292e-01
 -15.774    8.285   79.719 3.844e-01
 -15.774   10.285   73.719 1.843e+00
 -15.774   10.285   75.719 8.064e-01
 -15.774   10.285   77.719 7.336e-01
 -15.774   10.285   79.719 6.799e-01
 -15.774   12.285   73.719 2.571e+00
 -15.774   12.285   75.719 1.323e+00
 -15.774   12.285   77.719 1.134e+00
 -15.774   12.285   79.719 9.250e-01
 -15.774   14.285   73.719 3.469e+00
 -15.774   14.285   75.719 2.028e+00
 -15.774   14.285   77.719 1.450e+00
 -15.774   14.285   79.719 1.100e+00
 -15.774   16.285  -18.281 9.910e+00
 -15.774   16.285   71.719 5.551e+00
 -15.774   16.285   73.719 2.809e+00
 -15.774   16.285   75.719 2.125e+00
 -15.774   16.285   77.719 1.414e+00
 -15.774   16.285   79.719 1.017e+00
 -15.774   18.285  -18.281 1.116e+01
 -15.774   18.285   -6.281 7.485e+01
 -15.774   18.285   -2.281 6.761e+01
 -15.774   18.285   69.719 1.144e+01
 -15.774   18.285   71.719 5.168e+00
 -15.774   18.285   73.719 3.439e+00
 -15.774   18.285   75.719 2.440e+00
 -15.774   18.285   77.719 1.516e+00
 -15.774   18.285   79.719 7.988e-01
 -13.774  -17.715  -28.281 1.897e+00
 -13.774  -17.715  -26.281 3.381e+00
 -13.774  -17.715  -24.281 7.338e+00
 -13.774  -17.715   75.719 1.408e+00
 -13.774  -17.715   77.719 3.070e-01
 -13.774  -17.715   79.719 3.234e-01
 -13.774  -15.715  -28.281 1.261e+00
 -13.774  -15.715  -26.281 2.618e+00
 -13.774  -15.715  -24.281 5.643e+00
 -13.774  -15.715   73.719 3.371e+00
 -13.774  -15.715   75.719 1.107e+00
 -13.774  -15.715   77.719 5.194e-01
 -13.774  -15.715   79.719 4.429e-01
 -13.774  -13.715  -28.281 1.432e+00
 -13.774  -13.715  -26.281 3.644e+00
 -13.774  -13.715  -24.281 7.197e+00
 -13.774  -13.715   73.719 3.701e+00
 -13.774  -13.715   75.719 1.859e+00
 -13.774  -13.715   77.719 7.720e-01
 -13.774  -13.715   79.719 5.424e-01
 -13.774  -11.715   73.719 3.508e+00
 -13.774  -11.715   75.719 1.807e+00
 -13.774  -11.715   77.719 8.242e-01
 -13.774  -11.715   79.719 5.527e-01
 -13.774   -9.715   23.719 1.306e+01
 -13.774   -9.715   71.719 3.178e+00
 -13.774   -9.715   73.719 1.490e+00
 -13.774   -9.715   75.719 9.494e-01
 -13.774   -9.715   77.719 6.313e-01
 -13.774   -9.715   79.719 4.519e-01
 -13.774   -7.715   23.719 8.005e+00
 -13.774   -7.715   69.719 2.965e+00
 -13.774   -7.715   71.719 1.697e-01
 -13.774   -7.715   73.719 1.871e-01
 -13.774   -7.715   75.719 3.625e-01
 -13.774   -7.715   77.719 3.359e-01
 -13.774   -7.715   79.719 2.944e-01
 -13.774   -5.715   29.719 1.066e+00
 -13.774   -5.715   47.719 1.310e+01
 -13.774   -5.715   59.719 -1.184e+01
 -13.774   -5.715   69.719 -1.228e+00
 -13.774   -5.715   71.719 -1.164e+00
 -13.774   -5.715   73.719 -2.898e-01
 -13.774   -5.715   75.719 1.189e-02
 -13.774   -5.715   77.719 1.138e-01
 -13.774   -5.715   79.719 1.550e-01
 -13.774   -3.715   59.719 -1.387e+01
 -13.774   -3.715   69.719 -1.130e+00
 -13.774   -3.715   71.719 -9.186e-01
 -13.774   -3.715   73.719 -4.099e-01
 -13.774   -3.715   75.719 -1.417e-01
 -13.774   -3.715   77.719 -4.485e-02
 -13.774   -3.715   79.719 4.319e-02
 -13.774   -1.715   55.719 -1.287e+01
 -13.774   -1.715   57.719 -1.376e+01
 -13.774   -1.715   59.719 -1.446e+01
 -13.774   -1.715   61.719 -1.359e+01
 -13.774   -1.715   63.719 -1.112e+01
 -13.774   -1.715   69.719 5.487e-01
 -13.774   -1.715   71.719 5.608e-01
 -13.774   -1.715   73.719 -3.556e-01
 -13.774   -1.715   75.719 -2.336e-01
 -13.774   -1.715   77.719 -1.303e-01
 -13.774   -1.715   79.719 -2.902e-02
 -13.774    0.285   51.719 -3.927e+00
 -13.774    0.285   53.719 -1.127e+01
 -13.774    0.285   55.719 -1.363e+01
 -13.774    0.285   57.719 -1.388e+01
 -13.774    0.285   59.719 -1.396e+01
 -13.774    0.285   61.719 -1.280e+01
 -13.774    0.285   63.719 -9.363e+00
 -13.774    0.285   69.719 1.244e+00
 -13.774    0.285   71.719 1.023e+00
 -13.774    0.285   73.719 -4.759e-01
 -13.774    0.285   75.719 -3.045e-01
 -13.774    0.285   77.719 -1.830e-01
 -13.774    0.285   79.719 -5.865e-02
 -13.774    2.285  -28.281 3.022e+00
 -13.774    2.285  -26.281 6.806e+00
 -13.774    2.285   53.719 -9.992e+00
 -13.774    2.285   55.719 -1.244e+01
 -13.774    2.285   57.719 -1.300e+01
 -13.774    2.285   59.719 -1.175e+01
 -13.774    2.285   61.719 -9.425e+00
 -13.774    2.285   71.719 2.869e-01
 -13.774    2.285   73.719 -7.183e-01
 -13.774    2.285   75.719 -4.283e-01
 -13.774    2.285   77.719 -2.296e-01
 -13.774    2.285   79.719 -7.507e-02
 -13.774    4.285  -28.281 2.017e+00
 -13.774    4.285  -26.281 4.815e+00
 -13.774    4.285   55.719 -1.063e+01
 -13.774    4.285   57.719 -9.442e+00
 -13.774    4.285   71.719 5.711e-01
 -13.774    4.285   73.719 -5.846e-01
 -13.774    4.285   75.719 -4.971e-01
 -13.774    4.285   77.719 -2.405e-01
 -13.774    4.285   79.719 -6.551e-02
 -13.774    6.285  -28.281 2.104e+00
 -13.774    6.285   73.719 -2.868e-01
 -13.774    6.285   75.719 -4.491e-01
 -13.774    6.285   77.719 -2.127e-01
 -13.774    6.285   79.719 -3.398e-02
 -13.774    8.285   73.719 3.421e-02
 -13.774    8.285   75.719 -2.481e-01
 -13.774    8.285   77.719 -4.489e-02
 -13.774    8.285   79.719 1.006e-01
 -13.774   10.285   23.719 1.449e+01
 -13.774   10.285   71.719 2.104e+00
 -13.774   10.285   73.719 8.970e-02
 -13.774   10.285   75.719 1.159e-01
 -13.774   10.285   77.719 2.559e-01
 -13.774   10.285   79.719 3.270e-01
 -13.774   12.285   71.719 8.920e-01
 -13.774   12.285   73.719 2.450e-01
 -13.774   12.285   75.719 4.264e-01
 -13.774   12.285   77.719 5.077e-01
 -13.774   12.285   79.719 4.926e-01
 -13.774   14.285   71.719 8.484e-01
 -13.774   14.285   73.719 5.944e-01
 -13.774   14.285   75.719 7.834e-01
 -13.774   14.285   77.719 7.406e-01
 -13.774   14.285   79.719 6.385e-01
 -13.774   16.285   71.719 1.825e+00
 -13.774   16.285   73.719 9.330e-01
 -13.774   16.285   75.719 9.641e-01
 -13.774   16.285   77.719 8.080e-01
 -13.774   16.285   79.719 6.403e-01
 -13.774   18.285   69.719 4.869e+00
 -13.774   18.285   71.719 1.859e+00
 -13.774   18.285   73.719 1.215e+00
 -13.774   18.285   75.719 9.849e-01
 -13.774   18.285   77.719 7.045e-01
 -13.774   18.285   79.719 5.263e-01
 -11.774  -17.715  -28.281 2.643e+00
 -11.774  -17.715  -26.281 5.264e+00
 -11.774  -17.715  -24.281 1.031e+01
 -11.774  -17.715   73.719 2.982e+00
 -11.774  -17.715   75.719 9.440e-01
 -11.774  -17.715   77.719 3.478e-01
 -11.774  -17.715   79.719 3.230e-01
 -11.774  -15.715  -28.281 1.947e+00
 -11.774  -15.715  -26.281 3.453e+00
 -11.774  -15.715  -24.281 5.668e+00
 -11.774  -15.715  -22.281 1.193e+01
 -11.774  -15.715    9.719 1.099e+01
 -11.774  -15.715   73.719 1.993e+00
 -11.774  -15.715   75.719 4.418e-01
 -11.774  -15.715   77.719 3.299e-01
 -11.774  -15.715   79.719 2.984e-01
 -11.774  -13.715  -28.281 1.724e+00
 -11.774  -13.715  -26.281 3.785e+00
 -11.774  -13.715  -24.281 5.953e+00
 -11.774  -13.715  -22.281 1.206e+01
 -11.774  -13.715   73.719 1.733e+00
 -11.774  -13.715   75.719 3.730e-01
 -11.774  -13.715   77.719 3.052e-01
 -11.774  -13.715   79.719 2.736e-01
 -11.774  -11.715   73.719 1.000e+00
 -11.774  -11.715   75.719 2.216e-01
 -11.774  -11.715   77.719 2.156e-01
 -11.774  -11.715   79.719 2.097e-01
 -11.774   -9.715   23.719 5.223e+00
 -11.774   -9.715   73.719 1.985e-03
 -11.774   -9.715   75.719 -5.082e-02
 -11.774   -9.715   77.719 4.840e-02
 -11.774   -9.715   79.719 1.035e-01
 -11.774   -7.715   23.719 3.864e+00
 -11.774   -7.715   25.719 -2.494e+00
 -11.774   -7.715   27.719 -2.003e+00
 -11.774   -7.715   69.719 1.395e+00
 -11.774   -7.715   71.719 -9.767e-01
 -11.774   -7.715   73.719 -7.711e-01
 -11.774   -7.715   75.719 -3.881e-01
 -11.774   -7.715   77.719 -1.690e-01
 -11.774   -7.715   79.719 -3.620e-02
 -11.774   -5.715   25.719 2.379e-02
 -11.774   -5.715   27.719 -2.505e+00
 -11.774   -5.715   59.719 -1.162e+01
 -11.774   -5.715   69.719 -2.158e+00
 -11.774   -5.715   71.719 -2.263e+00
 -11.774   -5.715   73.719 -1.173e+00
 -11.774   -5.715   75.719 -6.562e-01
 -11.774   -5.715   77.719 -3.441e-01
 -11.774   -5.715   79.719 -1.543e-01
 -11.774   -3.715  -28.281 4.849e+00
 -11.774   -3.715   57.719 -1.393e+01
 -11.774   -3.715   59.719 -1.425e+01
 -11.774   -3.715   69.719 -3.994e+00
 -11.774   -3.715   71.719 -2.730e+00
 -11.774   -3.715   73.719 -1.405e+00
 -11.774   -3.715   75.719 -8.239e-01
 -11.774   -3.715   77.719 -4.906e-01
 -11.774   -3.715   79.719 -2.592e-01
 -11.774   -1.715  -28.281 4.552e+00
 -11.774   -1.715   55.719 -1.421e+01
 -11.774   -1.715   57.719 -1.474e+01
 -11.774   -1.715   59.719 -1.453e+01
 -11.774   -1.715   61.719 -1.351e+01
 -11.774   -1.715   63.719 -1.180e+01
 -11.774   -1.715   65.719 -7.849e+00
 -11.774   -1.715   67.719 -5.433e+00
 -11.774   -1.715   69.719 -4.328e+00
 -11.774   -1.715   71.719 -2.862e+00
 -11.774   -1.715   73.719 -1.521e+00
 -11.774   -1.715   75.719 -9.439e-01
 -11.774   -1.715   77.719 -5.836e-01
 -11.774   -1.715   79.719 -3.278e-01
 -11.774    0.285  -28.281 3.676e+00
 -11.774    0.285   51.719 -1.103e+01
 -11.774    0.285   53.719 -1.326e+01
 -11.774    0.285   55.719 -1.423e+01
 -11.774    0.285   57.719 -1.400e+01
 -11.774    0.285   59.719 -1.383e+01
 -11.774    0.285   61.719 -1.242e+01
 -11.774    0.285   63.719 -1.027e+01
 -11.774    0.285   67.719 -4.556e+00
 -11.774    0.285   69.719 -3.068e+00
 -11.774    0.285   71.719 -2.830e+00
 -11.774    0.285   73.719 -1.583e+00
 -11.774    0.285   75.719 -9.944e-01
 -11.774    0.285   77.719 -6.178e-01
 -11.774    0.285   79.719 -3.473e-01
 -11.774    2.285  -28.281 2.382e+00
 -11.774    2.285  -26.281 7.159e+00
 -11.774    2.285   53.719 -1.248e+01
 -11.774    2.285   55.719 -1.394e+01
 -11.774    2.285   57.719 -1.373e+01
 -11.774    2.285   59.719 -1.219e+01
 -11.774    2.285   71.719 -2.247e+00
 -11.774    2.285   73.719 -1.633e+00
 -11.774    2.285   75.719 -1.022e+00
 -11.774    2.285   77.719 -6.345e-01
 -11.774    2.285   79.719 -3.501e-01
 -11.774    4.285  -28.281 1.843e+00
 -11.774    4.285  -26.281 5.320e+00
 -11.774    4.285   55.719 -1.152e+01
 -11.774    4.285   57.719 -1.230e+01
 -11.774    4.285   71.719 -1.517e+00
 -11.774    4.285   73.719 -1.556e+00
 -11.774    4.285   75.719 -9.931e-01
 -11.774    4.285   77.719 -5.932e-01
 -11.774    4.285   79.719 -3.181e-01
 -11.774    6.285  -28.281 2.397e+00
 -11.774    6.285   71.719 -1.075e+00
 -11.774    6.285   73.719 -1.314e+00
 -11.774    6.285   75.719 -8.903e-01
 -11.774    6.285   77.719 -5.389e-01
 -11.774    6.285   79.719 -2.782e-01
 -11.774    8.285   23.719 1.145e+00
 -11.774    8.285   71.719 -8.407e-01
 -11.774    8.285   73.719 -1.042e+00
 -11.774    8.285   75.719 -6.661e-01
 -11.774    8.285   77.719 -3.643e-01
 -11.774    8.285   79.719 -1.454e-01
 -11.774   10.285   23.719 6.353e+00
 -11.774   10.285   25.719 7.954e-01
 -11.774   10.285   69.719 2.907e+00
 -11.774   10.285   71.719 -4.156e-01
 -11.774   10.285   73.719 -6.776e-01
 -11.774   10.285   75.719 -2.927e-01
 -11.774   10.285   77.719 -8.112e-02
 -11.774   10.285   79.719 6.720e-02
 -11.774   12.285   69.719 1.547e+00
 -11.774   12.285   71.719 -8.650e-01
 -11.774   12.285   73.719 -2.566e-01
 -11.774   12.285   75.719 4.803e-02
 -11.774   12.285   77.719 1.725e-01
 -11.774   12.285   79.719 2.294e-01
 -11.774   14.285   61.719 -5.871e+00
 -11.774   14.285   67.719 3.145e+00
 -11.774   14.285   69.719 2.469e+00
 -11.774   14.285   71.719 1.940e-01
 -11.774   14.285   73.719 3.542e-01
 -11.774   14.285   75.719 4.770e-01
 -11.774   14.285   77.719 4.451e-01
 -11.774   14.285   79.719 4.025e-01
 -11.774   16.285   61.719 -4.759e+00
 -11.774   16.285   71.719 2.243e+00
 -11.774   16.285   73.719 1.000e+00
 -11.774   16.285   75.719 8.122e-01
 -11.774   16.285   77.719 6.305e-01
 -11.774   16.285   79.719 4.966e-01
 -11.774   18.285   25.719 5.481e+00
 -11.774   18.285   73.719 1.678e+00
 -11.774   18.285   75.719 1.024e+00
 -11.774   18.285   77.719 7.182e-01
 -11.774   18.285   79.719 5.300e-01
  -9.774  -17.715  -28.281 3.924e+00
  -9.774  -17.715  -26.281 6.929e+00
  -9.774  -17.715   69.719 1.893e+01
  -9.774  -17.715   71.719 8.196e+00
  -9.774  -17.715   73.719 2.222e+00
  -9.774  -17.715   75.719 9.737e-01
  -9.774  -17.715   77.719 5.382e-01
  -9.774  -17.715   79.719 3.634e-01
  -9.774  -15.715  -28.281 2.655e+00
  -9.774  -15.715  -26.281 4.691e+00
  -9.774  -15.715  -24.281 6.957e+00
  -9.774  -15.715  -22.281 1.174e+01
  -9.774  -15.715  -20.281 1.894e+01
  -9.774  -15.715   73.719 1.157e+00
  -9.774  -15.715   75.719 4.646e-01
  -9.774  -15.715   77.719 3.033e-01
  -9.774  -15.715   79.719 2.325e-01
  -9.774  -13.715  -28.281 2.008e+00
  -9.774  -13.715  -26.281 4.006e+00
  -9.774  -13.715  -24.281 6.614e+00
  -9.774  -13.715   73.719 4.664e-01
  -9.774  -13.715   75.719 2.234e-02
  -9.774  -13.715   77.719 7.070e-02
  -9.774  -13.715   79.719 9.699e-02
  -9.774  -11.715  -28.281 2.079e+00
  -9.774  -11.715   73.719 -1.214e-01
  -9.774  -11.715   75.719 -3.467e-01
  -9.774  -11.715   77.719 -1.539e-01
  -9.774  -11.715   79.719 -3.944e-02
  -9.774   -9.715   71.719 -1.926e-01
  -9.774   -9.715   73.719 -8.435e-01
  -9.774   -9.715   75.719 -6.521e-01
  -9.774   -9.715   77.719 -3.521e-01
  -9.774   -9.715   79.719 -1.715e-01
  -9.774   -7.715   23.719 1.488e+00
  -9.774   -7.715   25.719 -3.253e+00
  -9.774   -7.715   69.719 -3.024e-01
  -9.774   -7.715   71.719 -2.124e+00
  -9.774   -7.715   73.719 -1.491e+00
  -9.774   -7.715   75.719 -9.427e-01
  -9.774   -7.715   77.719 -5.551e-01
  -9.774   -7.715   79.719 -3.096e-01
  -9.774   -5.715  -28.281 2.770e+00
  -9.774   -5.715   25.719 -2.799e+00
  -9.774   -5.715   27.719 -4.015e+00
  -9.774   -5.715   55.719 -1.063e+01
  -9.774   -5.715   57.719 -1.249e+01
  -9.774   -5.715   59.719 -1.192e+01
  -9.774   -5.715   67.719 -3.308e+00
  -9.774   -5.715   69.719 -3.167e+00
  -9.774   -5.715   71.719 -3.095e+00
  -9.774   -5.715   73.719 -1.824e+00
  -9.774   -5.715   75.719 -1.168e+00
  -9.774   -5.715   77.719 -7.136e-01
  -9.774   -5.715   79.719 -4.233e-01
  -9.774   -3.715  -28.281 2.128e+00
  -9.774   -3.715  -26.281 5.653e+00
  -9.774   -3.715   27.719 -2.918e+00
  -9.774   -3.715   29.719 -2.824e+00
  -9.774   -3.715   55.719 -1.378e+01
  -9.774   -3.715   57.719 -1.425e+01
  -9.774   -3.715   59.719 -1.321e+01
  -9.774   -3.715   61.719 -1.204e+01
  -9.774   -3.715   67.719 -4.892e+00
  -9.774   -3.715   69.719 -4.996e+00
  -9.774   -3.715   71.719 -3.456e+00
  -9.774   -3.715   73.719 -2.045e+00
  -9.774   -3.715   75.719 -1.326e+00
  -9.774   -3.715   77.719 -8.441e-01
  -9.774   -3.715   79.719 -5.179e-01
  -9.774   -1.715  -28.281 2.308e+00
  -9.774   -1.715   55.719 -1.435e+01
  -9.774   -1.715   57.719 -1.412e+01
  -9.774   -1.715   59.719 -1.378e+01
  -9.774   -1.715   61.719 -1.307e+01
  -9.774   -1.715   63.719 -1.122e+01
  -9.774   -1.715   65.719 -8.750e+00
  -9.774   -1.715   67.719 -7.289e+00
  -9.774   -1.715   69.719 -5.266e+00
  -9.774   -1.715   71.719 -3.626e+00
  -9.774   -1.715   73.719 -2.181e+00
  -9.774   -1.715   75.719 -1.447e+00
  -9.774   -1.715   77.719 -9.324e-01
  -9.774   -1.715   79.719 -5.842e-01
  -9.774    0.285  -28.281 2.350e+00
  -9.774    0.285   51.719 -1.301e+01
  -9.774    0.285   53.719 -1.442e+01
  -9.774    0.285   55.719 -1.426e+01
  -9.774    0.285   57.719 -1.365e+01
  -9.774    0.285   59.719 -1.331e+01
  -9.774    0.285   61.719 -1.219e+01
  -9.774    0.285   63.719 -1.047e+01
  -9.774    0.285   67.719 -6.072e+00
  -9.774    0.285   69.719 -4.882e+00
  -9.774    0.285   71.719 -3.614e+00
  -9.774    0.285   73.719 -2.212e+00
  -9.774    0.285   75.719 -1.472e+00
  -9.774    0.285   77.719 -9.565e-01
  -9.774    0.285   79.719 -5.976e-01
  -9.774    2.285  -28.281 1.805e+00
  -9.774    2.285  -26.281 5.759e+00
  -9.774    2.285   23.719 1.126e+00
  -9.774    2.285   43.719 2.287e+00
